,AGE,EDUCATION_LEVEL,MARITAL_STATUS,NO_OF_KIDS,OCCUPATION_CATEGORY,INCOME,RISK_LEVEL,SPENDING_VS_INCOME,SPENDING_LEVEL,NETWORTH,RISK_TOLERANCE
1127,36,Masters/phd,married,0,Senior_level,153356.58796,3,spends_less,4,360180.86218,79.71529780903361
1128,56,junior_school,single,1,Senior_level,23429.478716,4,spends_more,2,177397.8772,2.6601806284573515
1129,56,junior_school,single,1,Senior_level,23429.478716,4,spends_more,2,179054.83344,2.657486701215665
1130,56,junior_school,single,1,Senior_level,22364.502411,4,spends_more,2,179572.63227,2.613444069476309
1131,56,junior_school,single,1,Senior_level,23429.478716,4,spends_more,2,178122.79556,2.6570396918262182
1132,56,junior_school,single,1,Senior_level,23429.478716,4,spends_more,2,178847.71391,2.703324091333566
1133,70,Masters/phd,married,0,mid_level,36017498.645,2,spends_less,1,75602770.738,0.5135681469496413
1134,70,Masters/phd,married,0,mid_level,38285898.175,2,spends_less,1,85970138.798,0.562282679675454
1135,70,Masters/phd,married,0,mid_level,23067386.773,2,spends_less,1,251020585.24,0.5338911137141567
1136,70,Masters/phd,married,0,mid_level,27284692.942,2,spends_less,1,166545849.44,0.5051184974415607
1137,67,Masters/phd,married,0,mid_level,166136.30363,1,spends_less,3,2564450.4572,0.7819765056520429
1138,67,Masters/phd,married,0,mid_level,166136.30363,1,spends_less,3,2801705.8785,0.7591572685746824
1139,67,Masters/phd,married,0,mid_level,167201.27993,1,spends_less,3,2687790.1372,0.7692630196232417
1140,39,Bachelors/degree,single,0,Senior_level,107562.60683,3,spends_less,5,236240.5356,30.81506663013573
1141,39,Bachelors/degree,single,0,Senior_level,106497.63053,3,spends_less,5,347360.16329,30.38017876606876
1142,39,Bachelors/degree,single,0,Senior_level,107562.60683,3,spends_less,5,243593.2789,30.806718083803244
1143,39,Bachelors/degree,single,0,Senior_level,106497.63053,3,spends_less,5,291541.45003,29.53837513671653
1144,39,Bachelors/degree,single,0,Senior_level,106497.63053,3,spends_less,5,234583.57936,30.452508417187104
1145,50,Bachelors/degree,married,5,mid_level,135251.99077,3,spends_less,2,2986663.6185,16.512131208563744
1146,64,high_school,married,1,Junior_level,53248.815265,3,spends_more,4,451655.20248,1.3921083667013137
1147,64,high_school,married,1,Junior_level,53248.815265,3,spends_more,4,421633.22665,1.3921083667013137
1148,64,high_school,married,1,Junior_level,53248.815265,3,spends_more,4,402557.51796,1.3921083667013137
1149,64,high_school,married,1,Junior_level,53248.815265,3,spends_more,4,436121.23775,1.3921083667013137
1150,64,high_school,married,1,Junior_level,53248.815265,3,spends_more,4,394666.26388,1.3921083667013137
1151,95,Masters/phd,single,0,Junior_level,2076703.7953,2,spends_less,3,78772735.14,0.4704624999998769
1152,95,Masters/phd,single,0,Junior_level,1948906.6387,2,spends_less,3,78772735.14,0.4704624999998769
1153,95,Masters/phd,single,0,Junior_level,2119302.8475,2,spends_less,3,78772735.14,0.4704624999998769
1154,95,Masters/phd,single,0,Junior_level,2002155.454,2,spends_less,3,78772735.14,0.4704624999998769
1155,95,Masters/phd,single,0,Junior_level,1980855.9278,2,spends_less,3,78772735.14,0.4704624999998769
1156,50,Masters/phd,married,1,Senior_level,439835.21409,3,spends_less,5,1632412.5735,12.528670401180635
1157,39,Masters/phd,married,1,mid_level,532488.15265,2,spends_less,2,1856826.5839,16.380089822781038
1158,39,Masters/phd,married,1,mid_level,532488.15265,2,spends_less,2,1855790.9863,16.380089822781038
1159,39,Masters/phd,married,1,mid_level,532488.15265,2,spends_less,2,1855790.9863,16.380089822781038
1160,39,Masters/phd,married,1,mid_level,532488.15265,2,spends_less,2,1855790.9863,16.380089822781038
1161,39,Masters/phd,married,1,mid_level,532488.15265,2,spends_less,2,1855790.9863,16.380089822781038
1162,30,high_school,single,2,Unemployed,34079.241769,4,spends_averagely,4,3935.2710647,56.71366291836805
1163,30,high_school,single,2,Unemployed,34079.241769,4,spends_averagely,4,3935.2710647,55.902706369336585
1164,30,high_school,single,2,Unemployed,35144.218075,4,spends_averagely,4,3935.2710647,55.9883119661474
1165,30,high_school,single,2,Unemployed,34079.241769,4,spends_averagely,4,3935.2710647,55.902706369336585
1166,30,high_school,single,2,Unemployed,35144.218075,4,spends_averagely,4,3935.2710647,55.9883119661474
1167,56,Masters/phd,married,0,mid_level,6081014.7032,2,spends_less,4,25294472.567,7.101494137342753
1168,56,Masters/phd,married,0,mid_level,5324881.5265,2,spends_less,4,27172011.104,6.260282751602901
1169,56,Masters/phd,married,0,mid_level,5079936.9762,2,spends_less,4,27712593.076,5.753283007235157
1170,56,Masters/phd,married,0,mid_level,5686973.4703,2,spends_less,4,26411882.43,6.264586310236091
1171,55,Masters/phd,single,0,mid_level,204475.45062,3,spends_less,3,4292552.2534,2.924651026750654
1172,55,Masters/phd,single,0,mid_level,195955.64017,3,spends_less,3,4291516.6558,2.873705648972484
1173,55,Masters/phd,single,0,mid_level,176786.06668,3,spends_less,3,4292552.2534,2.759151203177412
1174,55,Masters/phd,single,0,mid_level,161876.3984,3,spends_less,3,4291516.6558,2.675281318862769
1175,41,Masters/phd,married,2,Senior_level,102237.72531,3,spends_more,4,504336.05487,12.147754571387871
1176,41,Masters/phd,married,2,Senior_level,102237.72531,3,spends_more,4,504336.05487,12.147754571387871
1177,41,Masters/phd,married,2,Senior_level,101172.749,3,spends_more,4,503300.45722,12.088316920738336
1178,41,Masters/phd,married,2,Senior_level,101172.749,3,spends_more,4,503300.45722,12.088316920738336
1179,41,Masters/phd,married,2,Senior_level,102237.72531,3,spends_more,4,504336.05487,12.147754571387871
1180,61,Masters/phd,married,0,Senior_level,9361141.7235,3,spends_less,5,121012692.03,7.216344318787092
1181,52,Masters/phd,married,1,mid_level,272633.93416,3,spends_less,4,2285564.0105,3.7633760335306334
1182,52,Masters/phd,married,1,mid_level,272633.93416,3,spends_less,4,2284528.4128,3.7693475367047946
1183,52,Masters/phd,married,1,mid_level,272633.93416,3,spends_less,4,2284528.4128,3.7633760335306334
1184,52,Masters/phd,married,1,mid_level,272633.93416,3,spends_less,4,2284528.4128,3.7633760335306334
1185,52,Masters/phd,married,1,mid_level,272633.93416,3,spends_less,4,2284528.4128,3.7633760335306334
1186,51,Masters/phd,married,4,mid_level,454744.88236,3,spends_less,3,967910.98628,14.05898587133472
1187,51,Masters/phd,married,4,mid_level,551657.72614,3,spends_less,3,1175299.7714,15.075477706623357
1188,64,Masters/phd,married,0,mid_level,9318542.6713,2,spends_less,5,104511375.54,0.9473312131842252
1189,64,Masters/phd,married,0,mid_level,9456989.591,3,spends_less,5,106885793.83,0.9273694449256824
1190,64,Masters/phd,married,0,mid_level,9638035.5629,2,spends_less,5,111430721.23,0.9208088035069304
1191,64,Masters/phd,married,0,Senior_level,6496355.4623,2,spends_less,4,64365500.653,1.0264149358434158
1192,64,Masters/phd,married,0,Senior_level,7199239.8238,2,spends_less,4,71921221.097,0.9955487754436402
1193,64,Masters/phd,married,0,Senior_level,8029921.3419,2,spends_less,4,81333768.125,0.9615168683774256
1194,68,Masters/phd,married,1,mid_level,411080.85384,3,spends_less,5,8813453.7884,0.6990076716512903
1195,68,Masters/phd,married,1,mid_level,410015.87754,3,spends_less,5,8878489.3207,0.6991515756871395
1196,68,Masters/phd,married,1,mid_level,410015.87754,3,spends_less,5,8595978.2822,0.6990491816456951
1197,68,Masters/phd,married,1,mid_level,410015.87754,3,spends_less,5,8696431.2541,0.6988441803896095
1198,68,Masters/phd,married,1,mid_level,411080.85384,3,spends_less,5,8507952.482,0.698931547092384
1199,29,Bachelors/degree,married,2,Senior_level,22364.502411,4,spends_averagely,4,90718.354017,35.535313152316846
1200,50,junior_school,married,1,mid_level,138446.91969,3,spends_less,4,347753.6904,8.830735964204376
1201,50,junior_school,married,1,mid_level,138446.91969,3,spends_less,4,370640.39843,9.034485570993546
1202,50,junior_school,married,1,mid_level,138446.91969,3,spends_less,4,327041.73743,8.98857998034532
1203,50,junior_school,married,1,mid_level,138446.91969,3,spends_less,4,390213.19399,8.750204143491624
1204,50,junior_school,married,1,mid_level,138446.91969,3,spends_less,4,350756.92358,8.750204143491624
1205,67,Masters/phd,married,0,Junior_level,369546.77794,3,spends_less,4,2156321.4239,1.5588228033540918
1206,67,Masters/phd,married,0,Junior_level,370611.75424,3,spends_less,4,2193602.9393,1.5092087554733389
1207,67,Masters/phd,married,0,Junior_level,370611.75424,3,spends_less,4,2400101.1104,1.503500757429653
1208,67,Masters/phd,married,0,Junior_level,370611.75424,3,spends_less,4,2443492.6519,1.5261799032550636
1209,44,Masters/phd,single,1,Senior_level,88393.033339,3,spends_more,3,149902.75963,16.972658185874533
1210,44,Masters/phd,single,1,Senior_level,88393.033339,3,spends_more,3,68090.545395,16.994109581826756
1211,44,Masters/phd,single,1,Senior_level,88393.033339,3,spends_more,3,124116.37818,16.960153043884297
1212,44,Masters/phd,single,1,Senior_level,88393.033339,3,spends_more,3,342627.48204,17.1229878359832
1213,79,Masters/phd,married,0,Senior_level,8028856.3656,3,spends_less,5,226823846.18,0.5246276173959455
1214,62,Masters/phd,married,0,mid_level,2002155.454,2,spends_less,3,15312346.832,1.604584874005876
1215,62,Masters/phd,married,0,mid_level,2002155.454,2,spends_less,3,15311311.234,1.6022398292767952
1216,62,Masters/phd,married,0,mid_level,2002155.454,2,spends_less,3,15312346.832,1.6022398292767952
1217,62,Masters/phd,married,0,mid_level,2002155.454,2,spends_less,3,15312346.832,1.6022398292767952
1218,62,Masters/phd,married,0,mid_level,2002155.454,2,spends_less,3,15311311.234,1.604584874005876
1219,35,junior_school,married,1,Senior_level,42599.052212,4,spends_averagely,4,68660.124102,46.5300256396267
1220,35,junior_school,married,1,Senior_level,42599.052212,4,spends_averagely,4,68370.15676,45.89089684399505
1221,35,junior_school,married,1,Senior_level,42599.052212,4,spends_averagely,4,49315.160026,47.38709129856305
1222,35,junior_school,married,1,Senior_level,42599.052212,4,spends_averagely,4,42480.215545,45.95376413634138
1223,35,junior_school,married,1,Senior_level,42599.052212,4,spends_averagely,4,52318.393207,48.1713699546098
1224,66,Masters/phd,married,0,Junior_level,64963.554623,2,spends_less,5,700892.48857,0.7954992359956862
1225,66,Masters/phd,married,0,Junior_level,63898.578318,2,spends_less,5,716426.4533,0.805660742459997
1226,66,Masters/phd,married,0,Junior_level,63898.578318,2,spends_less,5,703481.48269,0.771926677280611
1227,66,Masters/phd,married,0,Junior_level,63898.578318,2,spends_less,5,708141.67211,0.8213299321855689
1228,66,Masters/phd,married,0,Junior_level,64963.554623,2,spends_less,5,709177.26976,0.8068743230131215
1229,65,Masters/phd,single,0,mid_level,1064976.3053,2,spends_less,5,5593262.9001,5.777501385620731
1230,61,Masters/phd,single,1,Senior_level,62833.602012,4,spends_less,3,39766.949706,4.175991165854301
1231,61,Masters/phd,single,1,Senior_level,62833.602012,4,spends_less,3,39766.949706,4.175991165854301
1232,61,Masters/phd,single,1,Senior_level,62833.602012,4,spends_less,3,39766.949706,4.206754825162275
1233,61,Masters/phd,single,1,Senior_level,62833.602012,4,spends_less,3,39766.949706,4.175991165854301
1234,61,Masters/phd,single,1,Senior_level,61768.625707,4,spends_less,3,39766.949706,4.175063781379315
1235,44,Masters/phd,married,2,mid_level,0.0,1,spends_less,3,17752318.452,0.4529097693966284
1236,44,Masters/phd,married,2,mid_level,0.0,1,spends_less,3,17033717.244,0.4531128182269772
1237,44,Masters/phd,married,2,mid_level,0.0,1,spends_less,3,17842311.888,0.4530295121287334
1238,44,Masters/phd,married,2,mid_level,0.0,1,spends_less,3,17222092.456,0.4533521640883461
1239,44,Masters/phd,married,2,mid_level,0.0,1,spends_less,3,17050390.366,0.4532405089932261
1240,58,high_school,married,0,Junior_level,268374.02893,4,spends_less,5,166814.06924,10.058947580399336
1241,58,high_school,married,0,Junior_level,268374.02893,4,spends_less,5,244090.36577,8.842706881712278
1242,58,high_school,married,0,Junior_level,268374.02893,4,spends_less,5,185993.33769,9.70633762247792
1243,58,high_school,married,0,Junior_level,268374.02893,4,spends_less,5,158933.17113,10.204144769254697
1244,58,high_school,married,0,Junior_level,268374.02893,4,spends_less,5,206922.76617,8.662743057323102
1245,42,high_school,married,0,Senior_level,37274.170685,3,spends_averagely,2,226878.73285,12.999339803789772
1246,48,high_school,married,3,Senior_level,39404.123296,4,spends_averagely,5,27236.218158,51.80213114140172
1247,48,high_school,married,3,Senior_level,39404.123296,4,spends_averagely,5,27236.218158,51.80213114140172
1248,48,high_school,married,3,Senior_level,39404.123296,4,spends_averagely,5,27236.218158,51.80213114140172
1249,48,high_school,married,3,Senior_level,39404.123296,4,spends_averagely,5,27236.218158,51.80213114140172
1250,48,high_school,married,3,Senior_level,39404.123296,4,spends_averagely,5,27236.218158,51.80213114140172
1251,56,Masters/phd,married,0,Senior_level,157616.49318,3,spends_less,3,661249.81058,7.655594579936146
1252,40,Masters/phd,married,2,Senior_level,90522.98595,2,spends_less,4,175223.12214,32.44974931217227
1253,40,Masters/phd,married,2,Senior_level,90522.98595,2,spends_less,4,183507.90333,32.44974931217227
1254,40,Masters/phd,married,2,Senior_level,90522.98595,2,spends_less,4,164867.14566,32.44974931217227
1255,40,Masters/phd,married,2,Senior_level,90522.98595,2,spends_less,4,164867.14566,32.44974931217227
1256,40,Masters/phd,married,2,Senior_level,90522.98595,2,spends_less,4,174187.52449,32.613971113161924
1257,63,Masters/phd,single,0,Senior_level,61768.625707,4,spends_less,2,67417.406924,4.626320664998069
1258,63,Masters/phd,single,0,Senior_level,63898.578318,4,spends_less,2,54575.996081,5.050709144357277
1259,63,Masters/phd,single,0,Senior_level,61768.625707,4,spends_less,2,44323.57936,4.595986714510085
1260,63,Masters/phd,single,0,Senior_level,62833.602012,4,spends_less,2,49605.127368,4.609248802954357
1261,51,high_school,married,1,Senior_level,97977.820087,3,spends_less,4,266459.27498,6.874779657124321
1262,51,high_school,married,1,Senior_level,97977.820087,3,spends_less,4,298697.42978,6.990728106407939
1263,51,Masters/phd,married,1,mid_level,3759366.3577,2,spends_less,4,85824119.53,1.6041642036477368
1264,46,high_school,married,0,Senior_level,109692.55945,3,spends_less,5,468918.61528,15.186915652959836
1265,46,high_school,married,0,Senior_level,109692.55945,3,spends_less,5,446239.02678,15.120065791364368
1266,46,high_school,married,0,Senior_level,109692.55945,3,spends_less,5,489734.12802,15.186915652959836
1267,29,Bachelors/degree,single,0,Senior_level,115017.44097,3,spends_less,4,48776.649249,54.614646442644215
1268,29,Bachelors/degree,single,0,Senior_level,115017.44097,3,spends_less,4,48776.649249,54.69446100349816
1269,29,Bachelors/degree,single,0,Senior_level,115017.44097,3,spends_less,4,47741.0516,54.69550217139079
1270,29,Bachelors/degree,single,0,Senior_level,115017.44097,3,spends_less,4,47741.0516,54.697584732257646
1271,29,Bachelors/degree,single,0,Senior_level,115017.44097,3,spends_less,4,48673.089484,54.70590907612153
1272,57,junior_school,married,0,Senior_level,6815.8483539,4,spends_averagely,2,41423.905944,2.5930548779087257
1273,57,junior_school,married,0,Senior_level,6496.3554623,4,spends_averagely,2,41423.905944,2.5716019986597445
1274,54,Masters/phd,married,0,Senior_level,862630.80729,2,spends_less,2,35467148.269,1.6035154638407776
1275,54,Masters/phd,married,0,Senior_level,960608.62737,2,spends_less,2,36119574.788,1.7913392234777965
1276,54,Masters/phd,married,0,Senior_level,1042611.8029,2,spends_less,2,45553869.366,1.923396840461156
1277,55,Bachelors/degree,married,0,Senior_level,77743.270286,3,spends_less,5,394769.82364,7.70499484280745
1278,55,Bachelors/degree,married,0,Senior_level,78808.246592,3,spends_less,5,394769.82364,7.757247645538971
1279,55,Bachelors/degree,married,0,Senior_level,77743.270286,3,spends_less,5,393734.226,7.70499484280745
1280,55,Bachelors/degree,married,0,Senior_level,77743.270286,3,spends_less,5,392698.62835,7.70499484280745
1281,55,Bachelors/degree,married,0,Senior_level,77743.270286,3,spends_less,5,394769.82364,7.70499484280745
1282,55,Bachelors/degree,married,2,Senior_level,44729.004822,4,spends_averagely,4,74564.066297,4.127076475611279
1283,55,Bachelors/degree,married,2,Senior_level,42599.052212,4,spends_averagely,4,74564.066297,3.8232625272628775
1284,55,Masters/phd,single,1,Senior_level,70288.436149,2,spends_less,4,322692.2273,6.103912367218335
1285,55,Masters/phd,single,1,Senior_level,70288.436149,2,spends_less,4,301255.35598,6.24462310925624
1286,55,Masters/phd,single,1,Senior_level,62833.602012,2,spends_less,4,301566.03527,5.756061867464071
1287,56,Masters/phd,married,0,mid_level,1980855.9278,3,spends_less,4,11319082.299,5.158776927930388
1288,56,Masters/phd,married,0,mid_level,1980855.9278,3,spends_less,4,15011298.596,3.955284898600572
1289,57,Masters/phd,married,0,Junior_level,186690.34632,1,spends_averagely,4,824335.72828,8.090167205995385
1290,57,Masters/phd,married,0,Junior_level,182110.94821,1,spends_averagely,4,1621435.2384,8.290929689496306
1291,57,Masters/phd,married,0,Junior_level,182110.94821,1,spends_averagely,4,1733694.0235,8.016853360193164
